Feature ID	Taxon	Confidence
99a970b879d98d4c45a6efe8b99f85af	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	0.98
ce6ac6de24d317298fb24086043636f5	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__Dialister micraerophilus	0.87
e7670ead45dd3c0e9ed8dab866daa619	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__	0.9997467639125344
19c948b1d7a97c399539262a684f0e48	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__;f__;g__;s__	0.9970678054351352
ef2806147d95774247f4d0e493f60296	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	0.9535368114766912
e9412a014f6018463f9cf0a0bd7dfacb	d__;p__;c__;o__;f__;g__;s__	0.7282936106292575
734f767ba9e7ff7ee278cd4c4134ba85	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus curtisii	0.94
851d8b0b44c78c7ce24c78b9f14b1d85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998766059278628
d8ffc409f279dddd953f5311921fe3ce	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Urinicoccus;s__Urinicoccus massiliensis	0.99
676e65e32256e3bfa4c68b8d0b5abf82	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Ureaplasma;s__Ureaplasma parvum	0.99
760adb5c70be056f42e827b709e588cc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp000479005	0.83
c75ebe524e8e3d8e063dcd590b770f80	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.9999914955984468
f520a3d61ff27fb136721f093327b512	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	0.9977720670852606
82017a26ca842ed8693910d1d5947552	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Candidatus Lachnocurva;s__Candidatus Lachnocurva vaginae	0.93
cc1f106dae404eca16e3b7d588d58645	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999976055269676
395d7bf03fbcf97c4a6061079f188665	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Lawsonella;s__Lawsonella clevelandensis	0.99
fdc1a7c3ebe3c43c9205147181cadf6b	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium kefirresidentii	0.99
293ba98154afac29ad887872351d7b78	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	0.91
17a8011670a300b61ae0d583b79a3eeb	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	0.93
b3b65b777cd1f47730e3949cd2e3e3c5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	0.94
c0ccc69e2fc6a32433b531bb5d698b10	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__Anaerococcus lactolyticus	0.95
a846d5cf03d9cd45d662e73581c6e873	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella amnii	0.98
7a714110c93f59ae440d2d3e73426965	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella vaginalis	0.91
bff6bb0d089f1d497867eecdb06fa3a6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	0.94
707be12a401dacb9dab32fe358fc1266	d__;p__;c__;o__;f__;g__;s__	0.4849675862367041
ce40c181946a180dab9c2dc751aa54a2	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris	0.9
7c8a96a657d3b13dc275b74e8c5a0957	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella;s__Berryella sp900604965	0.98
28f1598201a0bb8cac3ad4ee8567b0bf	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium;s__Propionimicrobium lymphophilum	0.94
6c50dd3cf297cf30eaf754d064def0bb	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	0.92
140afb20c26df0263708b67d648dab49	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella;s__Gardnerella vaginalis	0.91
e68b67bcba54521d3c816e19a61aae36	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus christensenii	0.9
e21fc8d6fb72d301fc9c60d5767cce74	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Collinsella;s__Collinsella sp900549355	0.97
41d6e94b25c896c649a4f8298568b9e7	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	0.9999967799504194
535f0ff60b00e9ca6e4f9932d7a43557	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__Anaerococcus murdochii	0.94
2a231f08891292ebf633fb67c2243110	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia A;s__Blautia A obeum	0.98
ab34a563d5f48fe1aefa1605b75f6856	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris	0.94
210334a9347ab1a593ea140b2e1b3767	d__;p__;c__;o__;f__;g__;s__	0.5847884285280117
80faa60a8ab72dbd51532fb832bf2b3a	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia hominis	0.98
29c5f93e21cdffc7dfd2ad7316dcf72c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__W5053;s__	0.9743629677334298
d3abd7ccee177de6c440001448eca73b	d__;p__;c__;o__;f__;g__;s__	0.4153704141465666
32a92122e857122fc6999ef97414e003	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	0.98788701911157
99433f5ce2a1498230e5564ede94e542	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Saccharimonadales;s__	0.99934936276813
64c91d01d05cff3ab50f60a9c8f0ea8f	d__;p__;c__;o__;f__;g__;s__	0.6176514885948199
d2a2e34ba2a4bfe597dedde09577c22d	d__;p__;c__;o__;f__;g__;s__	0.4246148444439731
de32ff54aeb9ab91192e684e963e3949	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Fastidiosipila;s__	0.9889802272719448
8d10d599cc90640ec1bc081f441078c4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Furfurilactobacillus;s__	0.9999948406043102
f4aa11e8bdcb8a2c5b6c90bd379d9055	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus iners	0.93
a0c75bca30d22c8ba1d9cdb585c0aa0d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;s__Peptoniphilus harei	0.92
0b8806376cc32b61660062ae77506f46	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	0.94
6ba1a63b03ed1667ddedc0813b737f0d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999996225105152
eb07ebb0eddaeed726369c67933f8e4d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;s__Peptoniphilus sp900343085	0.98
8ca9a7d28a2242d765259bd5243cf2d6	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Anaeroglobus;s__Anaeroglobus vaginalis	0.94
0e8387c15c6a68bfb7e75f8d16b44de9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	0.93
3bee466e34d5904ab15480910983a253	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.99999760082131
8a6ac5e505b66e73c70049c2f4ba9baf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999722995341078
e6d674f2c78a60968218fa2c00c67904	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Levyella;s__Levyella massiliensis	0.99
68bd5e57347240d78d0567d152134795	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp000479005	0.9
a8d9100f78d847cb09c360f730591afa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999851874359812
e22d207e6c6bd2550f06a8f654c8af61	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella intestinalis	0.97
9ebf8cc5de2162d93434ee6abfc5ddd2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999767550526056
b15ff171b8f65dd985c8985d090802e3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus pasteuri	0.98
da3ce69a6769543c9da7a139d034da9c	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus	0.93
db3b31269de6e7ea525185b2949155d0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella sp000479005	0.9
e13c4d6b4da9284d21ddc97ff95edde0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri	0.91
3d851ec0c09670864ce9be8aa0a965c3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia A;s__Blautia A faecis	0.99
ec66cc508688c21839c3367bce612ae4	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Salmonella;s__Salmonella enterica	0.89
302094159935ef8a5557ad7f9ee01b84	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Hungateiclostridiaceae;g__Amygdalobacter;s__Amygdalobacter nucleatus	0.98
9d2c8caeb6241f933ef317e09bac147a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	0.9999995297959824
eb54c016ebcdb51534f8d865b3a5c706	d__;p__;c__;o__;f__;g__;s__	0.4236050756349456
a018eb1d8afceb2751d3b92b22f4d35f	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__	0.9999808301494942
ede0ef73350bd4109ff197bd6aec5072	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__	0.998859576847759
8bcecfcbbe56c319b7884ef6b4617200	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus;s__Ruminococcus gnavus	0.98
361d5fcf93ca753fe4872c98a62972b3	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	0.98
fadd383dcdfb88f5dc48f7038592a729	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	0.97
2362641b1f4fdcf62cd4d6534dac54fc	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella hathewayi	0.98
298728bd6bbf47d5b01006aab1b9e105	d__;p__;c__;o__;f__;g__;s__	0.3704491670470604
de5c0209f9db963ce8d490ce370d850c	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__Anaerococcus rubeinfantis	0.91
380e4c751c7b2670ae304640acaabff5	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus curtisii	0.94
08f097cb51a3d06b4f547925e3d2919a	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;s__Peptoniphilus duerdenii	0.95
f4709144fe6322606492003e42109d83	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae	0.92
c7f72c513b2a3e643e121a878ab91ea9	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9698553910770044
e9b93dd465e47fe0840da1f07a12d4c1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Falseniella;s__Falseniella ignava	0.97
a95823a2ed52ab22a95190698c93d2c3	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve	0.91
da043a1004fd720222b830be9fb15de0	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris	0.88
a4bbf03b988914b5b930bbcc0b48c44b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri	0.93
93654e5bf80c35b236bcc4014aec890d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella michiganensis	0.8
ae619b7af8e381112bbcf6c9a37c008e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999826306171696
b14c3f748ff5130552acea8a2b12f29d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	0.95
af190c55090f4cec548cf041df158fde	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella corporis	0.99
f8477fed374934f724e0ad9ea845bbe6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	0.99
7b325ae42539e3d3b0d7656c3a99c225	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__	0.9987357364819632
67b303c2e18a24c17555ac3260dc3b1b	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__Dialister sp001553355	0.95
f3f29b983fe8c0dfe37668e9d4ae8bc6	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Mediannikoviicoccus;s__Mediannikoviicoccus vaginalis	0.98
d4cac3b3a901853a0cd442362aee89c9	d__;p__;c__;o__;f__;g__;s__	0.416736222977105
42443c84236afb97d6734cc3b4184c8c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sanguinis	0.83
1aaeeddd80552a2898b02c2d9f23337d	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium animalis	0.98
3286a1635c7ce89331a04043643a42e7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__;f__;g__;s__	0.9833587012770648
b5f896f2096a81cfaa0a5f360aa75084	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	0.94
7e2ee23d17bee35316723d294005e915	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__	0.7536419426182525
2e398b8d21dc0766b2cf014de5f215f9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus;s__	0.9999233092068308
9f816697f98090f0dabc2559e60dbb97	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999911935286534
8c7f479b9b65a8a11dba9b2d4d4bbb74	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium amycolatum	0.99
b506454c96146e2b93727403242e515f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Lawsonella;s__Lawsonella clevelandensis	0.91
1a2fec0156f8efa7820fdee88182c617	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	0.88
54d5ed14366066ebfb5b16ac90019289	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Mobiluncus;s__Mobiluncus mulieris	0.83
36c31216bf47a62308b2dae350621e7c	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Eggerthella;s__Eggerthella lenta	0.98
584d7a22e38ccbc54e524383cfd7c4c5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998781182487732
1e9d200fa3f0e39065f55143a716fee4	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadales;g__Nanoperiomorbus;s__Nanoperiomorbus sp004136275	0.92
0360a498b5585f9028fa802e6b4f7bf5	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__	0.9999995926925728
39588ae5a2fba3ddc3cad7a75d195554	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum soehngenii	0.94
8a66e4725750e40bd19b1770b6b845de	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	0.973073022106346
da3fd1a55a332ea87aa1da2b633d54b2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus equinus	0.99
9f074321ddcf3e2e3ae39f28e1cd48e9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9998596325387356
549d81799f4ee128981ab318d18798b2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__W5053;s__	0.9862558783844562
026fd7611ae2c3884517a42be3f9dab4	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus warneri	0.97
1a7a971d3bcf21592d1ebabf35d100fd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	0.9833817079839254
ac2956ac6d8d97d490867b401a180c4f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.898976619188044
93270051e64ff5958b85c3162450d41e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella timonensis	0.87
7e3e371ef86710a1d15916b6ac9b8bab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens A	0.97
745fa7a6a6c33e0c8dec04075ba05382	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium sp001767255	1.0
40f80939e6303ce27ee4934e5332b44d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	0.93
1ea9de67982f906e67ae579d240b9136	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9981280656875768
1283d63576b75ae3110601e4a01858ac	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	0.91
65c0d2f8fa0c7955432e5041f4af8be8	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium minutissimum	0.95
afa90c128b183b93bfedf5b99fc5fb7c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.9996662955654476
a99ca3cf9503840864f6abc5e9d6c30b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculaceae;s__	0.9978256323199706
d8668512f3a200416bcf582452ac4b37	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.9999577314957137
352d49a0c22f75c316a2fa156c3fe766	d__;p__;c__;o__;f__;g__;s__	0.3654050933493533
6b608f2a6388347f4edf2862f44d664b	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium aurimucosum	0.94
27bc7fa7ca715a0568ccc29de0fa9c4d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Citrobacter;s__Citrobacter freundii	0.86
5291006ef2427233f10df0b5ca786a79	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans	0.97
8b6719eabdb505a5fa3d259195655976	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	0.9999809348031908
08dea1d533b682f918e89f57eef805f4	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Megasphaera;s__Megasphaera hutchinsoni	0.92
a624c06d123beccb0d3eefea838c2418	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999885857839104
3b32ed0e7eeb5c90fe7673da1480c197	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mitis	0.98
75c556935f1ce82eca33fb56f78a905f	d__;p__;c__;o__;f__;g__;s__	0.3710068116964143
4307ccd78ddb5945e69aea282e670fab	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium urealyticum	0.99
5634d9cef78477965d23a277612bc172	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella massiliensis	0.97
b9390af2d3c1f284363c392e0a1a739e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella copri	0.99
ff7008e0758ad4e31fc71663fead0d80	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Ruminococcus]_torques_group;s__	0.9280782900919264
f9a94dcb7784db51c528e7390c0281d4	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Fannyhessea;s__Fannyhessea vaginae	0.93
f5efaab4944dca6092be8006004d7397	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella pneumoniae	0.81
d157ade9303477ab0b43e69c842bf44d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900066565	0.99
33e9e4b0bdc49ff2fc85facd4efb668c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9999681328082648
1cdb86d7c2eb08a70df7372cfc653855	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	0.9708974294275776
8a362e9081c1623a08eb88b71ece6e42	d__;p__;c__;o__;f__;g__;s__	0.6426145092797488
0f804ea96a3542b18338b7e0e42f2705	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8251195739856634
04b8458f4bfd4c1c9749a946c7f148ce	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002;s__	0.99824741655011
110f8a86734eb963c09ecc6faa4850bb	d__;p__;c__;o__;f__;g__;s__	0.3957087290281091
